t,x1,x2,x3,x4,x5,s,u,P,S
0.0,10.0,0.1,0.1,0.1,0.1,24.6,3.0000000274134204,0.5200000047516594,0.07507396449704096
0.1,8.142436142530109,0.09648203680339831,0.09246680553405628,0.09471800895209082,0.09535729163614462,26.4785397145442,3.000000027246297,0.42607301814242715,0.08648448627972183
0.2,6.631503269494263,0.0919338556660295,0.08582599750823941,0.09026608526418842,0.09167327999099355,28.008797512076285,3.0000000264525357,0.34956012747843623,0.09959112595198916
0.30000000000000004,5.401880515819624,0.08672955095571938,0.0798881057697671,0.0864225824717453,0.08868261489847924,29.256396630084666,3.000000025441666,0.28718017093121406,0.11456640999557444
0.4,4.4008293927740985,0.08115566919201951,0.07452167648010743,0.08303769643466793,0.0862055499053206,30.274250015213788,3.0000000241421527,0.23628750114080704,0.13159830631994585
0.5,3.5856467371206624,0.07542859498372687,0.0696318418792449,0.08000670635648113,0.08411623400981706,31.10516988565007,3.000000022693877,0.19474150719064323,0.1508813075814196
0.6000000000000001,2.9216915874674427,0.06970895803024758,0.06514786899998293,0.07725441872384242,0.08232417967643116,31.783872987102054,3.0000000241087488,0.1608063519371773,0.17260567487803558
0.7000000000000001,2.383221445544155,0.0641813861312303,0.061080868369168435,0.07480684268520811,0.08085116516298345,32.335858292107254,2.9778683871765987,0.13222438951487464,0.19695579227255966
0.8,1.9829051977271037,0.06007883441115095,0.05852609021612018,0.07409018155027525,0.08126969286264268,32.74313000323271,2.5734246914251786,0.09679808291696022,0.2242914997077985
0.9,1.7485672962380685,0.05942209023666411,0.059519142414555345,0.07793362636249761,0.08680138512691737,32.96775645962129,1.8123475385946974,0.0613855263038386,0.25468306482423586
1.0,1.6750704181976492,0.06364231229753484,0.06578866957827527,0.08912812278365927,0.10082142677755028,33.00554905036533,0.9497044923883338,0.031568983778603725,0.2879673307648366
1.1,1.7344141443008427,0.0734272287771746,0.07856518499435164,0.11011959887243097,0.126509315656996,32.8769645273982,0.287479091769679,0.010172138490972926,0.32378559540609797
1.2000000000000002,1.8832799993195242,0.08854029231588735,0.0982716476502698,0.142447628121472,0.16615284947024406,32.6213075831226,2.524822650796905e-8,1.0009627489018146e-9,0.3616074647305163
1.3,2.0733146465521437,0.10792308298695355,0.12446487334740186,0.18647515282420576,0.22074273372376269,32.28707951056553,-2.5936806488680425e-9,-1.172741562560633e-10,0.40090893324330523
1.4000000000000001,2.282461227569657,0.13126944173456373,0.15754863575641434,0.24385757181097648,0.29284377216199364,31.892019350966393,1.5405138992497783e-9,7.97981231405936e-11,0.44128763801816984
1.5,2.5126185439888298,0.1593547805827632,0.19928667374995893,0.31849966398294643,0.3878201447677399,31.422420192927763,4.5993923756699385e-10,2.7424488813331305e-11,0.48197769028882176
1.6,2.765864381367546,0.19309726522093504,0.2518658666897663,0.41535772987660796,0.5125195012540081,30.861295255591138,-4.0155587621062586e-10,-2.7698686833636256e-11,0.5220978557939662
1.7000000000000002,3.04446781306528,0.23357987636276603,0.3179799189643964,0.5406629777173444,0.6755755624832431,30.187733851406968,-1.0836221820657513e-9,-8.69113057436588e-11,0.5607040604327839
1.8,3.3508998096324185,0.2820732335847134,0.4009170805337131,0.7021485633471926,0.8876922816056247,29.37626903129634,-1.6121205994133408e-9,-1.511022090034319e-10,0.5968602277143258
1.9000000000000001,3.6878402468727898,0.3400570537589956,0.5046411437902741,0.9092397243267263,1.1618316164483693,28.396390214802846,-2.001494853933617e-9,-2.2028485004096308e-10,0.6297201927660319
2.0,4.0581780155254625,0.40923610129883503,0.6338441636790649,1.1731282184808516,1.5131619370791076,27.21245156393668,-2.2549217999651042e-9,-2.926718789460556e-10,0.6586096232856413
2.1,4.464998395677247,0.49154282470828653,0.7939302799242329,1.506588269058367,1.9585228163615664,25.7844174142703,-2.3617038775470213e-9,-3.627412854428773e-10,0.6830951044617894
2.2,4.9115470597335875,0.5891121431139249,0.9908569917259129,1.923289502743066,2.515017912278362,24.07017639040515,-2.289697836841439e-9,-4.17099891265797e-10,0.7030286895450695
2.3000000000000003,5.40115060002543,0.7042013070155543,1.2307046090045703,2.4362138241745748,3.197175485034888,22.030554174744985,-1.966247270481761e-9,-4.250189575594792e-10,0.7185600856162595
2.4000000000000004,5.9370538898625576,0.8390041333776839,1.5187558743465126,3.0546017710102586,4.011995911991956,19.638588419411033,-1.2270286922896194e-9,-3.1414821272421164e-10,0.7301137475296163
2.5,6.522091916562086,0.9952644741000477,1.8577434568564626,3.7787375198996016,4.9513786390900485,16.894783993491753,-1.2019472052952061e-9,-3.6269189633814365e-10,0.7383320483170884
2.6,7.158015590530988,1.1735133229848493,2.244811169445005,4.5921620479293415,5.982439730555475,13.849058138554343,4.243801697853818e-9,1.4960067163801747e-9,0.7439859714436401
2.7,7.809615459266496,1.3656355693996989,2.655623860182502,5.430057944206763,7.010620103272381,10.72844706367216,0.08495008197430427,0.03436450685974526,0.7478532889790032
2.8000000000000003,8.358662272014405,1.544684032772918,3.02634125279018,6.150773705868275,7.85271816538081,8.066820571173414,0.3354088459617053,0.1505604438383711,0.750606308223563
2.9000000000000004,8.679425205789508,1.6796827692396048,3.290652535254742,6.622796319668658,8.353872610646697,6.373570559400792,0.6431448169689981,0.3068489953841686,0.7527302280784942
3.0,8.75553693722959,1.763366552508516,3.4393741817126333,6.84272858243744,8.526999859466986,5.671993886644837,0.8795919456768381,0.4299446326678045,0.7545366774296708
3.1,8.67268690561248,1.8133692330571853,3.5163969055866615,6.91217369517121,8.509880824348375,5.57549243622409,0.9932546797464912,0.4871004972826075,0.75622006345084
3.2,8.535295569678608,1.8525628245808083,3.5720790489976633,6.937333728868396,8.437925238639776,5.66480358923475,1.0083550692327399,0.4930049001288869,0.7578673148714096
3.3000000000000003,8.40823759286221,1.8949451227075587,3.634651273817508,6.974600866415136,8.380875825823555,5.706689318374032,0.9766330277985753,0.47681357842067856,0.7594865726521429
3.4000000000000004,8.311487146149881,1.9444711051779173,3.7105364034789,7.035258729889595,8.351944469142632,5.646302146161075,0.939653242465973,0.45970495611210366,0.7610605246058435
3.5,8.238973794706302,1.999330853448633,3.7948291345526886,7.1086571394695,8.337928047857922,5.5202810299649565,0.916450375957754,0.45027832555362585,0.762577662722538
3.6,8.177574455840478,2.0562402978144174,3.8804943216074,7.18098397118196,8.32243844953534,5.382268504020407,0.9080231483991675,0.4482264300236763,0.764037582348408
3.7,8.117814796904838,2.112943793048252,3.9631891816723144,7.244307028541589,8.296460916471633,5.2652842833613756,0.907499858714681,0.4497375051961793,0.7654461497754441
3.8000000000000003,8.05634372422654,2.16879653439519,4.0420043967660595,7.297419404305716,8.258938158596266,5.17649778171023,0.908315706927681,0.45148592500775225,0.7668103052744928
3.9000000000000004,7.993947098099509,2.2242206715249533,4.118066013528899,7.3428113567267905,8.212990781453541,5.10796407866631,0.9070385245702383,0.4518871359747846,0.7681353419202094
4.0,7.932725410796028,2.279934783847022,4.192901678436567,7.383512308894614,8.162227282933392,5.048698535092377,0.9033228700390389,0.45092826001141373,0.7694243971055911
4.1000000000000005,7.87417782296837,2.336433621962911,4.267463918812158,7.421357577242513,8.108823848521931,4.991743210492118,0.8984416744713252,0.4493444746321829,0.7706791151542525
4.2,7.818584300084659,2.3938338080501516,4.3419302941636335,7.456740165689986,8.0533173398073,4.93559409220427,0.8939098677876091,0.44791448516917826,0.7719004999939222
4.3,7.765416164897306,2.4520132478576913,4.41604462603856,7.489297857699122,7.995410738409296,4.881817365098026,0.8902799093085556,0.44689354841231743,0.7730894443704445
4.4,7.7140614571628,2.5108356105045617,4.489560412208861,7.5187110740039005,7.934855663645072,4.831975782474805,0.8873473736623023,0.4461586176333619,0.7742468338887579
4.5,7.664231469674155,2.5702717770762855,4.5624470879138705,7.54503910315411,7.871804824014827,4.786205738166752,0.8845741208340069,0.4454390082703451,0.7753734538994619
4.6000000000000005,7.61601331020354,2.630408145746604,4.634874364996475,7.568665586855822,7.806741492683777,4.743297099513783,0.8815100342378628,0.44452645349554076,0.7764698909250982
4.7,7.569603336059913,2.6913536814538532,4.707028316390117,7.589979212258035,7.740140476581313,4.701894977256768,0.8782436825477898,0.4434853221565617,0.7775365161927332
4.800000000000001,7.5249813885389045,2.7531329975068304,4.77893074086408,7.609086750333458,7.67217627594903,4.661691846807695,0.8752051446139248,0.4425373895759414,0.7785735662785473
4.9,7.481853638799687,2.815674780249207,4.850442682275084,7.625839082103602,7.6027587740151406,4.623431042557279,0.8727147704839596,0.44183467342974664,0.7795812365581758
5.0,7.439865726930693,2.8788931843468446,4.9214203438053605,7.640090741834142,7.531799907971708,4.5879300951112505,0.8706859262463806,0.44132268757012894,0.7805597144116183
5.1000000000000005,7.398817049538032,2.9427639187836805,4.991840094347386,7.651890798457222,7.459402032042588,4.555286106831093,0.8688457723021435,0.44086268258380235,0.7815091487221861
5.2,7.358684658640601,3.007326841907472,5.061786284042868,7.661450443072154,7.385820838117679,4.524930934219225,0.8669874928485287,0.4403583953954504,0.7824296153208481
5.300000000000001,7.319495111126549,3.072632300668231,5.131350269050972,7.668980974529246,7.311304985120256,4.4962363595047465,0.865150804338982,0.4398392608156777,0.783321112994317
5.4,7.281170934577193,3.138681932795548,5.200535341180228,7.674553792743752,7.235962836244598,4.469095162458682,0.8635603192926742,0.4394212988300239,0.7841835912801627
5.5,7.2435264146068254,3.2054324787382846,5.269274776303349,7.678135992959157,7.15979972325182,4.443830614140565,0.8623048408115747,0.43914554630141717,0.7850169827593332
5.6000000000000005,7.206290815134859,3.2728086654729047,5.337462933255956,7.679643121567599,7.082770490196471,4.4210239743722095,0.8615762634495426,0.439101998404559,0.7858212088384099
5.7,7.169061618553383,3.3406861150051643,5.40493648922443,7.678916400836992,7.0047592084902695,4.401640167889762,0.8616225258882693,0.43940393477634976,0.7865961853829769
