t,x1,x2,x3,x4,x5,s,u,P,S
0.0,10.0,0.1,10.0,0.1,0.1,14.699999999999996,3.000000028704339,1.015000009711635,0.5145963260452816
0.1,8.124890525289642,0.10406951087488651,8.957429040737535,0.09945831592174022,0.0900619725462042,17.62409063462999,3.0000000293094398,0.86879547675647,0.5155102807374822
0.2,6.60690379576901,0.10559070498732964,8.108845539364758,0.09951541418731563,0.08265999362226491,19.996484552069322,3.0000000292874267,0.7501757797201065,0.513861496483373
0.30000000000000004,5.375348080823854,0.10520089193224293,7.393517156958142,0.09984896315370625,0.07691674474308285,21.949168162388972,3.0000000292535134,0.652541598243596,0.5092569907854805
0.4,4.374935478337226,0.10340054109649403,6.776203688853449,0.10028598103065184,0.072320868700391,23.572853441981792,3.0000000292122326,0.5713573334644516,0.5015841905974276
0.5,3.561642637313627,0.10058063440620486,6.234523019862162,0.10072762146529637,0.06855216971800998,24.933973917234702,3.000000029165471,0.5033013090312716,0.49094894640451325
0.6000000000000001,2.9001140248723476,0.09704563649184388,5.753317388270083,0.10111563558130642,0.06539931368414698,26.08300800110027,3.0000000291140267,0.4458496042718121,0.47762788290744884
0.7000000000000001,2.3618217496405896,0.09303172933358012,5.321809733972846,0.10141560469251498,0.06271702521921936,27.05920415714125,3.000000029058175,0.3970397959886881,0.46202413880091153
0.8,1.9236819461663948,0.08872116873985596,4.932036168947679,0.1016078230869822,0.060402133680291334,27.893550759378794,3.0000000289979085,0.35532246546559626,0.44462422065922147
0.9,1.5669818405030769,0.08425360538958229,4.5779226483228355,0.10168200663159944,0.05837938267454772,28.610780516478357,3.0000000289330515,0.3194609772570757,0.42595703761283743
1.0,1.276533282782336,0.07973504132928198,4.2547121094689935,0.10163405696009299,0.05659262983200442,29.23079287962729,3.0000000288633166,0.28846035879394294,0.4065572008205217
1.1,1.0399980831062872,0.07524493634498236,3.9585938525786832,0.10146399659813428,0.054999179451800516,29.769699951920114,3.0000000287883375,0.26151500491352175,0.38693451910630117
1.2000000000000002,0.8473468270173047,0.07084185813354027,3.6864553275374727,0.10117460473216827,0.05356601518738011,30.24061536739213,3.0000000287076833,0.2379692339075751,0.36755090785595257
1.3,0.6904229374707862,0.06656798023253646,3.435710983543601,0.10077049032776679,0.05226722723476929,30.65426038119054,3.0000000286208683,0.2172869830134537,0.3488050430369325
1.4000000000000001,0.5625905115462785,0.06245266436034938,3.2041812660422133,0.1002574484670681,0.05108221394897931,31.019435895635112,3.0000000285273556,0.19902820711082722,0.33102428863944255
1.5,0.4584492611929862,0.058515312909104805,2.9900051778421246,0.09964200605047,0.049994399115193176,31.343393842890123,3.0000000284265558,0.18283030958790594,0.314462841885661
1.6,0.3736034365451338,0.05476763834956365,2.7915758567936977,0.09893109764805633,0.04899030066968024,31.63213166999387,3.0000000283178263,0.1683934180898184,0.2993047202718776
1.7000000000000002,0.3044743078697599,0.05121546611624608,2.607492274521487,0.09813183291807567,0.048058843921837666,31.890627274652594,3.000000028200466,0.15546863772879962,0.2856701355670672
1.8,0.24814787193109056,0.047860163935546665,2.436522439341701,0.09725132970573425,0.04719084799259266,32.123027347093334,3.000000028073712,0.14384863399145495,0.27362390331117137
1.9000000000000001,0.20225108905879538,0.044699771958806214,2.2775749467952764,0.09629659498874611,0.04637863696687492,32.3327989602315,3.0000000279367303,0.13336005323030622,0.26318475202895875
2.0,0.1648512571611602,0.041729893314142286,2.129676679413463,0.09527444109202637,0.04561574214486139,32.52285198687434,3.0000000277886105,0.12385740180355767,0.254334660598292
2.1,0.13437416593582588,0.03894439294044905,1.991955099298244,0.094191428117553,0.04489667170505654,32.69563824200287,3.0000000276283565,0.11521808896095188,0.24702761671108397
2.2,0.10953750581410192,0.036335943169844204,1.8636240152405048,0.09305382595776639,0.044216730837135725,32.85323197898065,3.000000027454876,0.1073384020332885,0.24119742350948448
2.3000000000000003,0.08929667493480485,0.03389644698821475,1.7439720101070826,0.09186759096512737,0.043571880062164135,32.99739539694261,3.0000000272669713,0.1001302310629524,0.23676437021637042
2.4000000000000004,0.0728006668986319,0.03161736384620343,1.6323529283105405,0.09063835357483618,0.042958622726484166,33.1296320646433,3.000000027063326,0.09351839761147442,0.23364072244030687
2.5,0.05935615809059887,0.02948995801717586,1.5281779759553031,0.08937141407372634,0.042373914980620424,33.25123057888257,3.0000000268424896,0.08743847183822664,0.2317350826820691
2.6,0.04839826635273978,0.02750548556987265,1.4309090966103784,0.0880717443745257,0.04181509322953804,33.36330031386294,3.0000000266028675,0.08183498503253446,0.23095572900205807
2.7,0.03946673890375443,0.025655332855646,1.3400533662569956,0.0867439941565615,0.04127981526134246,33.466800752565696,3.000000026342698,0.07665996304485839,0.2312130685787186
2.8000000000000003,0.03218655952885404,0.023931116855231378,1.255158210425438,0.08539250011614846,0.040766012160697876,33.56256560091363,3.000000026060037,0.07187172057864503,0.23242135130191466
2.9000000000000004,0.02625215353101256,0.02232475566932901,1.1758072908266077,0.08402129736332044,0.04027184878203535,33.6513226538277,3.0000000257527346,0.0674338678874841,0.23449978363953716
3.0,0.021414522047950607,0.02082851577565759,1.101616942066983,0.08263413222823916,0.03979569105950336,33.73371019682167,3.0000000254184136,0.063314490695368,0.23737317028447746
3.1,0.017470761790326767,0.01943504133594957,1.0322330642579296,0.08123447591645976,0.03933607881033395,33.810290577889006,3.000000025054437,0.05948547160234165,0.2409721945335087
