t,x1,x2,x3,x4,x5,s,u,P,S
0.0,10.0,0.1,0.1,0.1,0.1,24.6,3.0000000247494527,0.5200000042899051,0.07507396449704096
0.1,9.424034079381782,0.11294847528585913,0.1079039076134564,0.11063754873605093,0.11135519483625284,25.133120794146603,-9.931499754311247e-9,-1.6332151401458637e-9,0.08724584297343552
0.2,10.365019535569555,0.14487345655509112,0.13452109333803489,0.1411075253066647,0.1428258128366831,24.071652576393973,-9.910860755821957e-9,-1.8051554934434166e-9,0.0997728764132787
0.30000000000000004,11.397923650557162,0.18363189420519987,0.16723650712498195,0.1791416453153668,0.1820983366390718,22.88996796615822,-9.87354588619814e-9,-1.992815949491104e-9,0.11328296130618909
0.4,12.531002868324224,0.23044097397919766,0.20720988260286372,0.22619290810035303,0.23055372587137496,21.574599641121992,-9.794060661200279e-9,-2.1914864252625206e-9,0.1276897976733431
0.5,13.772931974738274,0.28665737156963766,0.25568893023981093,0.2837558208139786,0.28951612854986764,20.111449774088435,-9.485874429545447e-9,-2.353848631349627e-9,0.14284088765395375
0.6000000000000001,14.969073210729388,0.3497366340590917,0.3104301300362713,0.3493056116745128,0.35611780164726403,18.665336611853476,0.2087331707286829,0.05682643469655924,0.15846024941239378
0.7000000000000001,15.698313602599859,0.40874282438218024,0.3619364953616682,0.412006312569031,0.4191224760902818,17.699878288996985,0.7044240418666392,0.2031103610074924,0.1744560292802605
0.8,15.827504576634066,0.4571993681778376,0.4049888268233156,0.46586191944559,0.4725202111072376,17.371925097811957,1.0030727149520995,0.29470401585861217,0.19123398308397666
0.9,15.66619556804159,0.5004441165357256,0.4448651310525427,0.5169688760701756,0.5227158934038277,17.34881041489614,1.0738457689985212,0.3159109208959091,0.2090930560872939
1.0,15.474854885509082,0.5450890657879646,0.4877725897242767,0.5726202885085311,0.5771674056495575,17.342495764820587,1.0433940019838992,0.30706223348319167,0.2281049489433078
1.1,15.336080535569737,0.5940071639615736,0.5364943480779668,0.6361852976008545,0.6391954410350758,17.258037213754793,1.0080612579488673,0.2980830887464055,0.2482006107021386
1.2000000000000002,15.232382142502088,0.6470420076993589,0.5911072494275428,0.7078659112036634,0.7088622790996983,17.11274041006765,0.998432696985318,0.2976537472342108,0.2692791585706974
1.3,15.128753796926583,0.7030802529897537,0.6508412425310222,0.7868487345155637,0.7852131011413497,16.94526287189573,1.008084236092569,0.3033449314272856,0.29125289345208893
1.4000000000000001,15.005886662077549,0.7613015275958538,0.7151961796970219,0.8726316511023696,0.8676238370943978,16.777360142432812,1.024069536858711,0.31102083932136537,0.3140431864458946
1.5,14.859859853496948,0.8213973749813863,0.7841411133291205,0.9652728332801591,0.9560368116714276,16.613292013240958,1.0396199527727514,0.3185864748140135,0.3375629865839721
1.6,14.692654305085963,0.8833031934548089,0.8578695380582554,1.0650988169690492,1.050654109035466,16.45042003739646,1.0538532496366069,0.3258089187163972,0.3617061444795814
1.7000000000000002,14.506050411372371,0.9469364522791913,0.9365521376674029,1.1724005849297285,1.1516297417703762,16.28643067198093,1.0679731657641363,0.3330931646331861,0.3863463255197346
1.8,14.300321216429895,1.0121052899205507,1.0202430828470088,1.2873142379249876,1.258953761480219,16.12106241139734,1.082913026080588,0.3407374572210044,0.41134070204511286
1.9000000000000001,14.07503447285597,1.078530955594856,1.1088939351619163,1.4098350903779635,1.3724709584709214,15.955234587538374,1.0988863167756566,0.3488005352992729,0.43653421335850984
2.0,13.829881376673315,1.145892198526062,1.202390818781794,1.5398621208785384,1.4919285770004111,15.79004490813988,1.1157352089999788,0.357220387654946,0.46176310329899817
2.1,13.564974405065309,1.2138496732974273,1.3005737897899587,1.6772209246381955,1.6170016897078938,15.626379517501217,1.1332562892737919,0.36592128762992165,0.48685812809623874
2.2,13.280820698819062,1.282051830294531,1.4032385186223106,1.8216646798191873,1.7472967107325195,15.464927561712392,1.1513064372065,0.37484757749159675,0.5116479663513573
2.3000000000000003,12.978232766027768,1.3501356368362691,1.5101331176123136,1.9728692498254052,1.8823494327289743,15.306279796969271,1.1697842567648253,0.38395673084394555,0.5359629414065648
2.4000000000000004,12.658276065178141,1.4177297316426323,1.6209580864635216,2.130432711794353,2.021627616694347,15.150975788227006,1.1885957590200489,0.3932077666466608,0.5596388631313143
2.5,12.322245800682532,1.4844605216394227,1.7353702826989241,2.2938805734661685,2.1645390944847476,14.999503727028205,1.2076418335290589,0.40255726650971274,0.5825207381052026
2.6,11.971646332123001,1.5499592651597554,1.8529890527301267,2.4626742755746345,2.310442827009628,14.852288247402855,1.2268206661736456,0.4119604859032636,0.6044661531719608
2.7,11.608162248102206,1.613868795334713,1.9734031054378462,2.6362210917653672,2.458660966250335,14.709683793109534,1.2460327055067932,0.4213732933143344,0.625348195310149
2.8000000000000003,11.233622004966609,1.6758494600537996,2.0961776126275926,2.8138846923213094,2.6084911433802733,14.571975086650419,1.2651842001385323,0.4307535726734368,0.6450578072462686
2.9000000000000004,10.849958184506606,1.7355842833482205,2.2208614669650246,2.994996217502777,2.7592187805011643,14.439381067176209,1.2841882161751048,0.44006174251331787,0.6635055091692807
3.0,10.459167596547264,1.792783407370305,2.3469946739135685,3.178865760619927,2.9101292837405848,14.312059277808352,1.3029649231447973,0.44926101821857606,0.6806224480461183
3.1,10.063272570560025,1.847187730705698,2.4741156579356574,3.3647938938143316,3.0605197415919694,14.19011040539232,1.3214420675165066,0.45831772551147687,0.6963607719467153
3.2,9.664284125216318,1.898571611396361,2.6017681704778566,3.5520827440419205,3.209709665205626,14.07358368366192,1.339555715128264,0.4672016762284006,0.7106933620441235
3.3000000000000003,9.264168356515908,1.9467446805951392,2.729507696078203,3.74004641210154,3.3570505945354348,13.962482260173777,1.3572496395181337,0.47588605614559143,0.7236129845885699
3.4000000000000004,8.864816686504508,1.991552767028809,2.856907179779364,3.9280204328802584,3.501934328934909,13.856768604872153,1.3744759306111483,0.4843477107990866,0.7351309456630308
3.5,8.46802022392335,2.032877933119717,2.9835618983324133,4.115369984877417,3.6437995700657573,13.756370389681345,1.3911946376940911,0.4925670599839121,0.745275348513559
3.6,8.075449010715024,2.070637798178972,3.109093543151179,4.301496900846795,3.782137087642383,13.661185659465648,1.4073731087163823,0.5005278912459925,0.7540890589808849
3.7,7.6886359780175075,2.1047841989023857,3.233153423697668,4.485845322411837,3.9164933369515023,13.5710877400191,1.4229859236351692,0.5082173417460987,0.7616274848664655
3.8000000000000003,7.3089654360117695,2.1353012804146942,3.35542477752895,4.667905959681593,4.046472569897693,13.485929976465302,1.43801423212352,0.5156256480790815,0.7679562702011542
3.9000000000000004,6.937665976138583,2.162203162226437,3.475624268224128,4.84721905644468,4.171737605686785,13.405549931279387,1.452445265174816,0.522745945939454,0.7731489944848231
4.0,6.5758073663763295,2.185531285394687,3.5935027233736947,5.023376129302924,4.292009393758139,13.329773101794226,1.466271672138027,0.5295739971607104,0.7772849537649484
4.1000000000000005,6.224300902491664,2.2053515198995792,3.7088451428201816,5.19602052596197,4.407065479246689,13.258416429579917,1.4794912578395392,0.536108047067071,0.7804470851453722
