t,x1,x2,x3,x4,x5,s,u,P,S
0.0,10.0,0.1,0.1,0.1,0.1,24.6,3.0000000268588933,0.5200000046555414,0.07507396449704096
0.1,8.142436142926353,0.09648203680795475,0.09246680553843542,0.09471800895653941,0.09535729164059954,26.47853971413012,3.000000026853922,0.42607301810740467,0.08648448627959349
0.2,6.631503270119211,0.09193385567453287,0.08582599751613211,0.09026608527239491,0.09167327999925216,28.00879751141848,3.0000000259281854,0.3495601274502294,0.09959112595172614
0.30000000000000004,5.401880523769905,0.08672955109058471,0.07988810589335006,0.08642258260656463,0.08868261503698746,29.256396621602608,2.999999995710581,0.28718016850925754,0.11456641000431689
0.4,4.416995173727762,0.08147226633695971,0.07481239779234444,0.08336556397050145,0.08654715688915267,30.25680744128328,2.919311439657165,0.23078093828597432,0.1316281802716367
0.5,3.6537556425262703,0.07690230389132523,0.0709936453355173,0.08157972856570829,0.08577122750260309,31.03099745217857,2.76604450232515,0.18297396128526605,0.15096094369761726
0.6000000000000001,3.077537548804008,0.07348501348009026,0.06867887307668076,0.08145023986981277,0.08679125415603245,31.612057070613375,2.5588502871956957,0.14448731229772652,0.17273123025968107
0.7000000000000001,2.651955458266517,0.07147997869101075,0.0680254714566509,0.08331168385695925,0.09002380144486252,32.035203606284,2.3136463088581465,0.11432483721394945,0.19708355519938825
0.8,2.3453600203529956,0.07105106337206364,0.069188135298403,0.08754165355493349,0.09596404714659869,32.33089508027501,2.044183748555377,0.09093568166818397,0.22412583111046935
0.9,2.1327325845847938,0.0723449997662913,0.07238127497211228,0.09464201283914071,0.10527857782028861,32.52262055001738,1.7625092316976134,0.07277340251687225,0.25390961231120035
1.0,1.9954689041439502,0.07554517162691789,0.07792844109030084,0.1053193545190704,0.11890546852961605,32.62683266009015,1.4792256814160352,0.05850750125820726,0.2864059789364729
1.1,1.9204057748991432,0.0809097306760734,0.08630865357750372,0.1205762326438632,0.1381752164180643,32.65362439178536,1.2035939587180056,0.04706805844884059,0.32147860893675984
1.2000000000000002,1.8987003055411813,0.08880048696771664,0.09820591187470017,0.1418222775588564,0.1649642019304352,32.60750681612712,0.943683706937652,0.037629280609670565,0.35885667874541993
1.3,1.9247869810981333,0.09970586081744634,0.11456499602439803,0.17101150095199855,0.20188976044559614,32.48804090066243,0.7063941490628854,0.02957388684095561,0.39811208645656215
1.4000000000000001,1.9954593824384903,0.11425810262971361,0.1366532181299603,0.21080745388705213,0.2525504017237062,32.29027144119109,0.49745897939618067,0.022466313388429505,0.43864673970901735
1.5,2.1090280091686195,0.1332407385852119,0.16612176810288415,0.2647672477264098,0.3218005444770552,32.00504169193982,0.3214961521196771,0.016047792863336775,0.47969644426112346
1.6,2.2644879396871773,0.15757862998894645,0.20505283346156197,0.33751884578711466,0.4160250847867281,31.619336666288476,0.18199441730603244,0.010254364225444979,0.5203574658440071
1.7000000000000002,2.460644811805864,0.18829993528121114,0.2559690372088544,0.43488095382939346,0.543340883460798,31.116864378413887,0.08129641880106053,0.005261416995896364,0.5596389572434339
1.8,2.6951721358758647,0.2264566814684772,0.32176979631241626,0.5638398318706781,0.713597185530605,30.479164368941966,0.020624007288123726,0.0015539624500558412,0.596539494725991
1.9000000000000001,2.9636443911972514,0.2729931152082861,0.4055519980128222,0.7322648851464219,0.9379916230770665,29.687553987358157,1.742029656415549e-8,1.5424064170214387e-9,0.6301397730751443
2.0,3.2617879518712667,0.3288881352287257,0.510796437883357,0.9492095840108091,1.2293587040164144,28.719959186989435,3.742798062957167e-9,3.9174874317046545e-10,0.6597101233848541
2.1,3.5895142776796654,0.3955751434901113,0.6420163301605976,1.2260553293590846,1.6034777259294852,27.543361193381063,5.357002215715754e-9,6.657538434808293e-10,0.6847631487092818
2.2,3.949563215283547,0.47492313712089523,0.8047671212411998,1.576432779777753,2.0786808237938934,26.115632922782716,1.903754523933226e-8,2.818942335922637e-9,0.7050839665197264
2.3000000000000003,4.3425136754355425,0.568685140987749,1.0046282705118292,2.0138617692285288,2.6722108394894724,24.398100304346883,0.010120570696354022,0.0017882879230918598,0.7207617582176592
2.4000000000000004,4.7631847719517735,0.6777994104302255,1.2455438720820613,2.5475350495648605,3.3938103170753675,22.372126578895713,0.04093061995113262,0.008614444796503808,0.7321851844744538
2.5,5.202832224656189,0.8022742835503245,1.528829025965752,3.178927812493696,4.240343420134563,20.04679323319948,0.08500132937915235,0.02118404089432302,0.7399958065282277
2.6,5.65315664737679,0.9413632186950912,1.8525015193881442,3.898959714309574,5.191639784965474,17.462379115264927,0.13492062959301213,0.03943644752220025,0.7449959687840546
